Entity,Year,Life expectancy,lat,long
Canada,1958,70.620003,56.130366,-106.346771
Canada,1959,70.660004,56.130366,-106.346771
Canada,1960,71.040001,56.130366,-106.346771
Canada,1961,71.269997,56.130366,-106.346771
Canada,1962,71.300003,56.130366,-106.346771
Canada,1963,71.309998,56.130366,-106.346771
Canada,1964,71.690002,56.130366,-106.346771
Canada,1965,71.790001,56.130366,-106.346771
Canada,1966,71.919998,56.130366,-106.346771
Canada,1967,72.129997,56.130366,-106.346771
Canada,1968,72.290001,56.130366,-106.346771
Canada,1969,72.449997,56.130366,-106.346771
Canada,1970,72.650002,56.130366,-106.346771
Canada,1971,72.980003,56.130366,-106.346771
Canada,1972,72.879997,56.130366,-106.346771
Canada,1973,73.110001,56.130366,-106.346771
Canada,1974,73.190002,56.130366,-106.346771
Canada,1975,73.489998,56.130366,-106.346771
Canada,1976,73.919998,56.130366,-106.346771
Canada,1977,74.209999,56.130366,-106.346771
Canada,1978,74.540001,56.130366,-106.346771
Canada,1979,74.900002,56.130366,-106.346771
Canada,1980,75.139999,56.130366,-106.346771
Canada,1981,75.550003,56.130366,-106.346771
Canada,1982,75.760002,56.130366,-106.346771
Canada,1983,76.129997,56.130366,-106.346771
Canada,1984,76.43,56.130366,-106.346771
Canada,1985,76.410004,56.130366,-106.346771
Canada,1986,76.559998,56.130366,-106.346771
Canada,1987,76.860001,56.130366,-106.346771
Canada,1988,76.93,56.130366,-106.346771
Canada,1989,77.199997,56.130366,-106.346771
Canada,1990,77.43,56.130366,-106.346771
Canada,1991,77.610001,56.130366,-106.346771
Canada,1992,77.760002,56.130366,-106.346771
Canada,1993,77.82,56.130366,-106.346771
Canada,1994,77.93,56.130366,-106.346771
Canada,1995,78.07,56.130366,-106.346771
Canada,1996,78.309998,56.130366,-106.346771
Canada,1997,78.57,56.130366,-106.346771
Canada,1998,78.779999,56.130366,-106.346771
Canada,1999,79.010002,56.130366,-106.346771
Canada,2000,79.260002,56.130366,-106.346771
Canada,2001,79.480003,56.130366,-106.346771
Canada,2002,79.660004,56.130366,-106.346771
Canada,2003,79.839996,56.130366,-106.346771
Canada,2004,80.050003,56.130366,-106.346771
Canada,2005,80.230003,56.130366,-106.346771
Canada,2006,80.480003,56.130366,-106.346771
Canada,2007,80.650002,56.130366,-106.346771
Canada,2008,80.870003,56.130366,-106.346771
Canada,2009,81.120003,56.130366,-106.346771
Canada,2010,81.339996,56.130366,-106.346771
Canada,2011,81.529999,56.130366,-106.346771
Canada,2012,81.660004,56.130366,-106.346771
Canada,2013,81.75,56.130366,-106.346771
Canada,2014,81.790001,56.130366,-106.346771
Canada,2015,81.769997,56.130366,-106.346771
Canada,2016,81.849998,56.130366,-106.346771
China,1800,32,35.86166,104.195397
China,1801,32,35.86166,104.195397
China,1802,32,35.86166,104.195397
China,1803,32,35.86166,104.195397
China,1804,32,35.86166,104.195397
China,1805,32,35.86166,104.195397
China,1806,32,35.86166,104.195397
China,1807,32,35.86166,104.195397
China,1808,32,35.86166,104.195397
China,1809,32,35.86166,104.195397
China,1810,32,35.86166,104.195397
China,1811,32,35.86166,104.195397
China,1812,32,35.86166,104.195397
China,1813,32,35.86166,104.195397
China,1814,32,35.86166,104.195397
China,1815,32,35.86166,104.195397
China,1816,32,35.86166,104.195397
China,1817,32,35.86166,104.195397
China,1818,32,35.86166,104.195397
China,1819,32,35.86166,104.195397
China,1820,32,35.86166,104.195397
China,1821,32,35.86166,104.195397
China,1822,32,35.86166,104.195397
China,1823,32,35.86166,104.195397
China,1824,32,35.86166,104.195397
China,1825,32,35.86166,104.195397
China,1826,32,35.86166,104.195397
China,1827,32,35.86166,104.195397
China,1828,32,35.86166,104.195397
China,1829,32,35.86166,104.195397
China,1830,32,35.86166,104.195397
China,1831,32,35.86166,104.195397
China,1832,32,35.86166,104.195397
China,1833,32,35.86166,104.195397
China,1834,32,35.86166,104.195397
China,1835,32,35.86166,104.195397
China,1836,32,35.86166,104.195397
China,1837,32,35.86166,104.195397
China,1838,32,35.86166,104.195397
China,1839,32,35.86166,104.195397
China,1840,32,35.86166,104.195397
China,1841,32,35.86166,104.195397
China,1842,32,35.86166,104.195397
China,1843,32,35.86166,104.195397
China,1844,32,35.86166,104.195397
China,1845,32,35.86166,104.195397
China,1846,32,35.86166,104.195397
China,1847,32,35.86166,104.195397
China,1848,32,35.86166,104.195397
China,1849,32,35.86166,104.195397
China,1850,32,35.86166,104.195397
China,1851,31,35.86166,104.195397
China,1852,30,35.86166,104.195397
China,1853,29,35.86166,104.195397
China,1854,28,35.86166,104.195397
China,1855,27,35.86166,104.195397
China,1856,26,35.86166,104.195397
China,1857,26.7125,35.86166,104.195397
China,1858,27.424999,35.86166,104.195397
China,1859,28.137501,35.86166,104.195397
China,1860,28.85,35.86166,104.195397
China,1861,29.5625,35.86166,104.195397
China,1862,30.275,35.86166,104.195397
China,1863,30.987499,35.86166,104.195397
China,1864,31.700001,35.86166,104.195397
China,1865,31.742857,35.86166,104.195397
China,1866,31.785715,35.86166,104.195397
China,1867,31.828571,35.86166,104.195397
China,1868,31.871429,35.86166,104.195397
China,1869,31.914286,35.86166,104.195397
China,1870,31.957144,35.86166,104.195397
China,1871,32,35.86166,104.195397
China,1872,32,35.86166,104.195397
China,1873,32,35.86166,104.195397
China,1874,32,35.86166,104.195397
China,1875,32,35.86166,104.195397
China,1876,29.5,35.86166,104.195397
China,1877,27.5,35.86166,104.195397
China,1878,25.200001,35.86166,104.195397
China,1879,28.5,35.86166,104.195397
China,1880,32,35.86166,104.195397
China,1881,32,35.86166,104.195397
China,1882,32,35.86166,104.195397
China,1883,32,35.86166,104.195397
China,1884,32,35.86166,104.195397
China,1885,32,35.86166,104.195397
China,1886,32,35.86166,104.195397
China,1887,32,35.86166,104.195397
China,1888,32,35.86166,104.195397
China,1889,32,35.86166,104.195397
China,1890,32,35.86166,104.195397
China,1891,32,35.86166,104.195397
China,1892,32,35.86166,104.195397
China,1893,32,35.86166,104.195397
China,1894,32,35.86166,104.195397
China,1895,32,35.86166,104.195397
China,1896,32,35.86166,104.195397
China,1897,32,35.86166,104.195397
China,1898,32,35.86166,104.195397
China,1899,32,35.86166,104.195397
China,1900,32,35.86166,104.195397
China,1901,32,35.86166,104.195397
China,1902,32,35.86166,104.195397
China,1903,32,35.86166,104.195397
China,1904,32,35.86166,104.195397
China,1905,32,35.86166,104.195397
China,1906,32,35.86166,104.195397
China,1907,32,35.86166,104.195397
China,1908,32,35.86166,104.195397
China,1909,32,35.86166,104.195397
China,1910,32,35.86166,104.195397
China,1911,32,35.86166,104.195397
China,1912,32,35.86166,104.195397
China,1913,32,35.86166,104.195397
China,1914,32,35.86166,104.195397
China,1915,32,35.86166,104.195397
China,1916,32,35.86166,104.195397
China,1917,32,35.86166,104.195397
China,1918,22.409521,35.86166,104.195397
China,1919,32,35.86166,104.195397
China,1920,32,35.86166,104.195397
China,1921,32,35.86166,104.195397
China,1922,32,35.86166,104.195397
China,1923,32,35.86166,104.195397
China,1924,32,35.86166,104.195397
China,1925,32,35.86166,104.195397
China,1926,32.360001,35.86166,104.195397
China,1927,25.65,35.86166,104.195397
China,1928,33.080002,35.86166,104.195397
China,1929,29.85,35.86166,104.195397
China,1930,33.799999,35.86166,104.195397
China,1931,34.200001,35.86166,104.195397
China,1932,34.599998,35.86166,104.195397
China,1933,35,35.86166,104.195397
China,1934,35.400002,35.86166,104.195397
China,1935,35.799999,35.86166,104.195397
China,1936,36.200001,35.86166,104.195397
China,1937,34,35.86166,104.195397
China,1938,33.86343,35.86166,104.195397
China,1939,34.11343,35.86166,104.195397
China,1940,34.36343,35.86166,104.195397
China,1941,34,35.86166,104.195397
China,1942,32,35.86166,104.195397
China,1943,29,35.86166,104.195397
China,1944,35,35.86166,104.195397
China,1945,37,35.86166,104.195397
China,1946,38.5,35.86166,104.195397
China,1947,39.599998,35.86166,104.195397
China,1948,40.099998,35.86166,104.195397
China,1949,40.599998,35.86166,104.195397
China,1950,41.589882,35.86166,104.195397
China,1951,42.579762,35.86166,104.195397
China,1952,43.569641,35.86166,104.195397
China,1953,44.559521,35.86166,104.195397
China,1954,46.465599,35.86166,104.195397
China,1955,48.02216,35.86166,104.195397
China,1956,50.445278,35.86166,104.195397
China,1957,50.548962,35.86166,104.195397
China,1958,50.158401,35.86166,104.195397
China,1959,38.40448,35.86166,104.195397
China,1960,31.63176,35.86166,104.195397
China,1961,34.104481,35.86166,104.195397
China,1962,44.501362,35.86166,104.195397
China,1963,51.89912,35.86166,104.195397
China,1964,53.320721,35.86166,104.195397
China,1965,55.646801,35.86166,104.195397
China,1966,56.8032,35.86166,104.195397
China,1967,58.381119,35.86166,104.195397
China,1968,59.405201,35.86166,104.195397
China,1969,60.965199,35.86166,104.195397
China,1970,62.650799,35.86166,104.195397
China,1971,63.737358,35.86166,104.195397
China,1972,63.118881,35.86166,104.195397
China,1973,62.7808,35.86166,104.195397
China,1974,62.499599,35.86166,104.195397
China,1975,62.698879,35.86166,104.195397
China,1976,62.437359,35.86166,104.195397
China,1977,63.967361,35.86166,104.195397
China,1978,64.244324,35.86166,104.195397
China,1979,65.085358,35.86166,104.195397
China,1980,66.122162,35.86166,104.195397
China,1981,66.44976,35.86166,104.195397
China,1982,67.587997,35.86166,104.195397
China,1983,67.848,35.86166,104.195397
China,1984,68.099998,35.86166,104.195397
China,1985,68.344002,35.86166,104.195397
China,1986,68.581001,35.86166,104.195397
China,1987,68.809998,35.86166,104.195397
China,1988,69.031998,35.86166,104.195397
China,1989,69.248001,35.86166,104.195397
China,1990,66.959999,35.86166,104.195397
China,1991,67.230003,35.86166,104.195397
China,1992,67.43,35.86166,104.195397
China,1993,67.669998,35.86166,104.195397
China,1994,67.940002,35.86166,104.195397
China,1995,68.290001,35.86166,104.195397
China,1996,68.620003,35.86166,104.195397
China,1997,68.919998,35.86166,104.195397
China,1998,69.25,35.86166,104.195397
China,1999,69.610001,35.86166,104.195397
China,2000,69.940002,35.86166,104.195397
China,2001,70.220001,35.86166,104.195397
China,2002,70.519997,35.86166,104.195397
China,2003,71.220001,35.86166,104.195397
China,2004,71.779999,35.86166,104.195397
China,2005,72.260002,35.86166,104.195397
China,2006,72.879997,35.86166,104.195397
China,2007,73.379997,35.86166,104.195397
China,2008,73.599998,35.86166,104.195397
China,2009,74.120003,35.86166,104.195397
China,2010,74.419998,35.86166,104.195397
China,2011,74.870003,35.86166,104.195397
China,2012,75.25,35.86166,104.195397
China,2013,75.519997,35.86166,104.195397
China,2014,75.68,35.86166,104.195397
China,2015,76.040001,35.86166,104.195397
China,2016,76.360001,35.86166,104.195397
France,1800,33.967171,46.227638,2.213749
France,1801,36.374649,46.227638,2.213749
France,1802,34.379993,46.227638,2.213749
France,1803,30.642622,46.227638,2.213749
France,1804,29.381762,46.227638,2.213749
France,1805,34.87632,46.227638,2.213749
France,1806,35,46.227638,2.213749
France,1807,34.200001,46.227638,2.213749
France,1808,34.5,46.227638,2.213749
France,1809,35,46.227638,2.213749
France,1810,37.400002,46.227638,2.213749
France,1811,36.099998,46.227638,2.213749
France,1812,31.700001,46.227638,2.213749
France,1813,31.200001,46.227638,2.213749
France,1814,30.1,46.227638,2.213749
France,1815,36.5,46.227638,2.213749
France,1816,40.040001,46.227638,2.213749
France,1817,39.18,46.227638,2.213749
France,1818,38.529999,46.227638,2.213749
France,1819,37.25,46.227638,2.213749
France,1820,39.209999,46.227638,2.213749
France,1821,39.830002,46.227638,2.213749
France,1822,38.299999,46.227638,2.213749
France,1823,39.970001,46.227638,2.213749
France,1824,39.139999,46.227638,2.213749
France,1825,38.529999,46.227638,2.213749
France,1826,37.759998,46.227638,2.213749
France,1827,39.349998,46.227638,2.213749
France,1828,37.529999,46.227638,2.213749
France,1829,39.360001,46.227638,2.213749
France,1830,39.560001,46.227638,2.213749
France,1831,39.650002,46.227638,2.213749
France,1832,35.810001,46.227638,2.213749
France,1833,38.830002,46.227638,2.213749
France,1834,35.009998,46.227638,2.213749
France,1835,39.48,46.227638,2.213749
France,1836,41.950001,46.227638,2.213749
France,1837,39.380001,46.227638,2.213749
France,1838,39.330002,46.227638,2.213749
France,1839,40.91,46.227638,2.213749
France,1840,40.369999,46.227638,2.213749
France,1841,40.68,46.227638,2.213749
France,1842,40.009998,46.227638,2.213749
France,1843,40.75,46.227638,2.213749
France,1844,42.290001,46.227638,2.213749
France,1845,43.580002,46.227638,2.213749
France,1846,40.669998,46.227638,2.213749
France,1847,40.41,46.227638,2.213749
France,1848,40.290001,46.227638,2.213749
France,1849,35.91,46.227638,2.213749
France,1850,43.279999,46.227638,2.213749
France,1851,41.77,46.227638,2.213749
France,1852,41.32,46.227638,2.213749
France,1853,42.52,46.227638,2.213749
France,1854,36.130001,46.227638,2.213749
France,1855,37.540001,46.227638,2.213749
France,1856,40.18,46.227638,2.213749
France,1857,39.59,46.227638,2.213749
France,1858,39.669998,46.227638,2.213749
France,1859,35.259998,46.227638,2.213749
France,1860,43.330002,46.227638,2.213749
France,1861,40.450001,46.227638,2.213749
France,1862,42.700001,46.227638,2.213749
France,1863,41.73,46.227638,2.213749
France,1864,42.009998,46.227638,2.213749
France,1865,40.16,46.227638,2.213749
France,1866,41.830002,46.227638,2.213749
France,1867,42.330002,46.227638,2.213749
France,1868,40.23,46.227638,2.213749
France,1869,41.139999,46.227638,2.213749
France,1870,36.41,46.227638,2.213749
France,1871,29.59,46.227638,2.213749
France,1872,42.639999,46.227638,2.213749
France,1873,41.75,46.227638,2.213749
France,1874,44.299999,46.227638,2.213749
France,1875,43.169998,46.227638,2.213749
France,1876,43.549999,46.227638,2.213749
France,1877,44.330002,46.227638,2.213749
France,1878,43.360001,46.227638,2.213749
France,1879,43.990002,46.227638,2.213749
France,1880,42.73,46.227638,2.213749
France,1881,43.549999,46.227638,2.213749
France,1882,43.16,46.227638,2.213749
France,1883,43.279999,46.227638,2.213749
France,1884,42.52,46.227638,2.213749
France,1885,43.970001,46.227638,2.213749
France,1886,43.169998,46.227638,2.213749
France,1887,43.75,46.227638,2.213749
France,1888,44.150002,46.227638,2.213749
France,1889,45.560001,46.227638,2.213749
France,1890,43.360001,46.227638,2.213749
France,1891,44.110001,46.227638,2.213749
France,1892,43.57,46.227638,2.213749
France,1893,43.599998,46.227638,2.213749
France,1894,45.529999,46.227638,2.213749
France,1895,45.200001,46.227638,2.213749
France,1896,47.560001,46.227638,2.213749
France,1897,47.93,46.227638,2.213749
France,1898,45.990002,46.227638,2.213749
France,1899,45.23,46.227638,2.213749
France,1900,45.080002,46.227638,2.213749
France,1901,47.009998,46.227638,2.213749
France,1902,48.009998,46.227638,2.213749
France,1903,48.43,46.227638,2.213749
France,1904,48.080002,46.227638,2.213749
France,1905,48.360001,46.227638,2.213749
France,1906,47.740002,46.227638,2.213749
France,1907,48.279999,46.227638,2.213749
France,1908,49.299999,46.227638,2.213749
France,1909,50.009998,46.227638,2.213749
France,1910,51.369999,46.227638,2.213749
France,1911,48.169998,46.227638,2.213749
France,1912,51.619999,46.227638,2.213749
France,1913,51.349998,46.227638,2.213749
France,1914,37.849998,46.227638,2.213749
France,1915,35.630001,46.227638,2.213749
France,1916,39.509998,46.227638,2.213749
France,1917,42.599998,46.227638,2.213749
France,1918,34.34,46.227638,2.213749
France,1919,47.52,46.227638,2.213749
France,1920,51.599998,46.227638,2.213749
France,1921,52.689999,46.227638,2.213749
France,1922,54.919998,46.227638,2.213749
France,1923,54.650002,46.227638,2.213749
France,1924,55.27,46.227638,2.213749
France,1925,54.389999,46.227638,2.213749
France,1926,54.029999,46.227638,2.213749
France,1927,55.799999,46.227638,2.213749
France,1928,55.439999,46.227638,2.213749
France,1929,54.27,46.227638,2.213749
France,1930,56.869999,46.227638,2.213749
France,1931,56.93,46.227638,2.213749
France,1932,57.259998,46.227638,2.213749
France,1933,57.700001,46.227638,2.213749
France,1934,58.360001,46.227638,2.213749
France,1935,58.32,46.227638,2.213749
France,1936,58.810001,46.227638,2.213749
France,1937,59.169998,46.227638,2.213749
France,1938,58.970001,46.227638,2.213749
France,1939,59.619999,46.227638,2.213749
France,1940,49.450001,46.227638,2.213749
France,1941,57.669998,46.227638,2.213749
France,1942,57.439999,46.227638,2.213749
France,1943,53.330002,46.227638,2.213749
France,1944,47.189999,46.227638,2.213749
France,1945,54.959999,46.227638,2.213749
France,1946,62.380001,46.227638,2.213749
France,1947,63.98,46.227638,2.213749
France,1948,65.830002,46.227638,2.213749
France,1949,64.919998,46.227638,2.213749
France,1950,66.389999,46.227638,2.213749
France,1951,66.120003,46.227638,2.213749
France,1952,67.410004,46.227638,2.213749
France,1953,67.339996,46.227638,2.213749
France,1954,68.209999,46.227638,2.213749
France,1955,68.470001,46.227638,2.213749
France,1956,68.5,46.227638,2.213749
France,1957,68.93,46.227638,2.213749
France,1958,70.160004,46.227638,2.213749
France,1959,70.190002,46.227638,2.213749
France,1960,70.400002,46.227638,2.213749
France,1961,70.980003,46.227638,2.213749
France,1962,70.510002,46.227638,2.213749
France,1963,70.360001,46.227638,2.213749
France,1964,71.32,46.227638,2.213749
France,1965,71.150002,46.227638,2.213749
France,1966,71.559998,46.227638,2.213749
France,1967,71.550003,46.227638,2.213749
France,1968,71.540001,46.227638,2.213749
France,1969,71.269997,46.227638,2.213749
France,1970,72.160004,46.227638,2.213749
France,1971,72.129997,46.227638,2.213749
France,1972,72.379997,46.227638,2.213749
France,1973,72.540001,46.227638,2.213749
France,1974,72.889999,46.227638,2.213749
France,1975,72.980003,46.227638,2.213749
France,1976,73.220001,46.227638,2.213749
France,1977,73.830002,46.227638,2.213749
France,1978,73.949997,46.227638,2.213749
France,1979,74.260002,46.227638,2.213749
France,1980,74.349998,46.227638,2.213749
France,1981,74.510002,46.227638,2.213749
France,1982,74.889999,46.227638,2.213749
France,1983,74.870003,46.227638,2.213749
France,1984,75.370003,46.227638,2.213749
France,1985,75.470001,46.227638,2.213749
France,1986,75.75,46.227638,2.213749
France,1987,76.339996,46.227638,2.213749
France,1988,76.57,46.227638,2.213749
France,1989,76.690002,46.227638,2.213749
France,1990,77.160004,46.227638,2.213749
France,1991,77.349998,46.227638,2.213749
France,1992,77.57,46.227638,2.213749
France,1993,77.739998,46.227638,2.213749
France,1994,77.949997,46.227638,2.213749
France,1995,78.120003,46.227638,2.213749
France,1996,78.330002,46.227638,2.213749
France,1997,78.650002,46.227638,2.213749
France,1998,78.769997,46.227638,2.213749
France,1999,78.919998,46.227638,2.213749
France,2000,79.120003,46.227638,2.213749
France,2001,79.349998,46.227638,2.213749
France,2002,79.589996,46.227638,2.213749
France,2003,79.769997,46.227638,2.213749
France,2004,80.150002,46.227638,2.213749
France,2005,80.400002,46.227638,2.213749
France,2006,80.669998,46.227638,2.213749
France,2007,80.910004,46.227638,2.213749
France,2008,81.080002,46.227638,2.213749
France,2009,81.290001,46.227638,2.213749
France,2010,81.480003,46.227638,2.213749
France,2011,81.709999,46.227638,2.213749
France,2012,81.839996,46.227638,2.213749
France,2013,82.010002,46.227638,2.213749
France,2014,82.220001,46.227638,2.213749
France,2015,82.269997,46.227638,2.213749
France,2016,82.339996,46.227638,2.213749
Germany,1800,38.369999,51.165691,10.451526
Germany,1801,38.369999,51.165691,10.451526
Germany,1802,38.369999,51.165691,10.451526
Germany,1803,38.369999,51.165691,10.451526
Germany,1804,38.369999,51.165691,10.451526
Germany,1805,38.369999,51.165691,10.451526
Germany,1806,38.369999,51.165691,10.451526
Germany,1807,38.369999,51.165691,10.451526
Germany,1808,38.369999,51.165691,10.451526
Germany,1809,38.369999,51.165691,10.451526
Germany,1810,38.369999,51.165691,10.451526
Germany,1811,38.369999,51.165691,10.451526
Germany,1812,38.369999,51.165691,10.451526
Germany,1813,38.369999,51.165691,10.451526
Germany,1814,38.369999,51.165691,10.451526
Germany,1815,38.369999,51.165691,10.451526
Germany,1816,38.369999,51.165691,10.451526
Germany,1817,38.369999,51.165691,10.451526
Germany,1818,38.369999,51.165691,10.451526
Germany,1819,38.369999,51.165691,10.451526
Germany,1820,38.369999,51.165691,10.451526
Germany,1821,38.369999,51.165691,10.451526
Germany,1822,38.369999,51.165691,10.451526
Germany,1823,38.369999,51.165691,10.451526
Germany,1824,38.369999,51.165691,10.451526
Germany,1825,38.369999,51.165691,10.451526
Germany,1826,38.369999,51.165691,10.451526
Germany,1827,38.369999,51.165691,10.451526
Germany,1828,38.369999,51.165691,10.451526
Germany,1829,38.369999,51.165691,10.451526
Germany,1830,38.369999,51.165691,10.451526
Germany,1831,38.369999,51.165691,10.451526
Germany,1832,38.369999,51.165691,10.451526
Germany,1833,38.369999,51.165691,10.451526
Germany,1834,38.369999,51.165691,10.451526
Germany,1835,38.369999,51.165691,10.451526
Germany,1836,38.369999,51.165691,10.451526
Germany,1837,38.369999,51.165691,10.451526
Germany,1838,38.369999,51.165691,10.451526
Germany,1839,38.369999,51.165691,10.451526
Germany,1840,38.369999,51.165691,10.451526
Germany,1841,38.369999,51.165691,10.451526
Germany,1842,38.369999,51.165691,10.451526
Germany,1843,38.369999,51.165691,10.451526
Germany,1844,38.369999,51.165691,10.451526
Germany,1845,38.369999,51.165691,10.451526
Germany,1846,38.369999,51.165691,10.451526
Germany,1847,38.369999,51.165691,10.451526
Germany,1848,38.369999,51.165691,10.451526
Germany,1849,38.369999,51.165691,10.451526
Germany,1850,38.369999,51.165691,10.451526
Germany,1851,38.369999,51.165691,10.451526
Germany,1852,38.369999,51.165691,10.451526
Germany,1853,38.369999,51.165691,10.451526
Germany,1854,38.369999,51.165691,10.451526
Germany,1855,38.369999,51.165691,10.451526
Germany,1856,38.369999,51.165691,10.451526
Germany,1857,38.369999,51.165691,10.451526
Germany,1858,38.369999,51.165691,10.451526
Germany,1859,38.369999,51.165691,10.451526
Germany,1860,38.369999,51.165691,10.451526
Germany,1861,38.369999,51.165691,10.451526
Germany,1862,38.369999,51.165691,10.451526
Germany,1863,38.369999,51.165691,10.451526
Germany,1864,38.369999,51.165691,10.451526
Germany,1865,38.369999,51.165691,10.451526
Germany,1866,38.369999,51.165691,10.451526
Germany,1867,38.369999,51.165691,10.451526
Germany,1868,38.369999,51.165691,10.451526
Germany,1869,38.369999,51.165691,10.451526
Germany,1870,38.369999,51.165691,10.451526
Germany,1871,38.369999,51.165691,10.451526
Germany,1872,38.369999,51.165691,10.451526
Germany,1873,38.369999,51.165691,10.451526
Germany,1874,38.369999,51.165691,10.451526
Germany,1875,38.369999,51.165691,10.451526
Germany,1876,38.477001,51.165691,10.451526
Germany,1877,38.584,51.165691,10.451526
Germany,1878,38.691002,51.165691,10.451526
Germany,1879,38.798,51.165691,10.451526
Germany,1880,38.904999,51.165691,10.451526
Germany,1881,39.012001,51.165691,10.451526
Germany,1882,39.118999,51.165691,10.451526
Germany,1883,39.226002,51.165691,10.451526
Germany,1884,39.333,51.165691,10.451526
Germany,1885,39.439999,51.165691,10.451526
Germany,1886,39.734001,51.165691,10.451526
Germany,1887,40.028,51.165691,10.451526
Germany,1888,40.321999,51.165691,10.451526
Germany,1889,40.616001,51.165691,10.451526
Germany,1890,40.91,51.165691,10.451526
Germany,1891,41.203999,51.165691,10.451526
Germany,1892,41.498001,51.165691,10.451526
Germany,1893,41.792,51.165691,10.451526
Germany,1894,42.085999,51.165691,10.451526
Germany,1895,42.380001,51.165691,10.451526
Germany,1896,42.687,51.165691,10.451526
Germany,1897,42.993999,51.165691,10.451526
Germany,1898,43.300999,51.165691,10.451526
Germany,1899,43.608002,51.165691,10.451526
Germany,1900,43.915001,51.165691,10.451526
Germany,1901,44.222,51.165691,10.451526
Germany,1902,44.528999,51.165691,10.451526
Germany,1903,44.835999,51.165691,10.451526
Germany,1904,45.143002,51.165691,10.451526
Germany,1905,45.450001,51.165691,10.451526
Germany,1906,46.041668,51.165691,10.451526
Germany,1907,46.633335,51.165691,10.451526
Germany,1908,47.224998,51.165691,10.451526
Germany,1909,47.816666,51.165691,10.451526
Germany,1910,48.408333,51.165691,10.451526
Germany,1911,49,51.165691,10.451526
Germany,1912,49.591667,51.165691,10.451526
Germany,1913,50.183334,51.165691,10.451526
Germany,1914,46.176483,51.165691,10.451526
Germany,1915,40.525562,51.165691,10.451526
Germany,1916,38.988819,51.165691,10.451526
Germany,1917,40.080376,51.165691,10.451526
Germany,1918,32.936821,51.165691,10.451526
Germany,1919,48.32066,51.165691,10.451526
Germany,1920,53.5,51.165691,10.451526
Germany,1921,55.014286,51.165691,10.451526
Germany,1922,55.615715,51.165691,10.451526
Germany,1923,56.217144,51.165691,10.451526
Germany,1924,56.818573,51.165691,10.451526
Germany,1925,57.419998,51.165691,10.451526
Germany,1926,57.827999,51.165691,10.451526
Germany,1927,58.236,51.165691,10.451526
Germany,1928,58.644001,51.165691,10.451526
Germany,1929,59.051998,51.165691,10.451526
Germany,1930,59.459999,51.165691,10.451526
Germany,1931,59.868,51.165691,10.451526
Germany,1932,60.276001,51.165691,10.451526
Germany,1933,60.683998,51.165691,10.451526
Germany,1934,61.091999,51.165691,10.451526
Germany,1935,61.5,51.165691,10.451526
Germany,1936,61.786667,51.165691,10.451526
Germany,1937,62.073334,51.165691,10.451526
Germany,1938,62.360001,51.165691,10.451526
Germany,1939,61,51.165691,10.451526
Germany,1940,60.659874,51.165691,10.451526
Germany,1941,59,51.165691,10.451526
Germany,1942,55,51.165691,10.451526
Germany,1943,49.700001,51.165691,10.451526
Germany,1944,37,51.165691,10.451526
Germany,1945,29,51.165691,10.451526
Germany,1946,60.51136,51.165691,10.451526
Germany,1947,62.10952,51.165691,10.451526
Germany,1948,63.70768,51.165691,10.451526
Germany,1949,65.30584,51.165691,10.451526
Germany,1950,66.903999,51.165691,10.451526
Germany,1951,67.066002,51.165691,10.451526
Germany,1952,67.385002,51.165691,10.451526
Germany,1953,67.692001,51.165691,10.451526
Germany,1954,67.987999,51.165691,10.451526
Germany,1955,68.271004,51.165691,10.451526
Germany,1956,68.562447,51.165691,10.451526
Germany,1957,68.480408,51.165691,10.451526
Germany,1958,69.220451,51.165691,10.451526
Germany,1959,69.327461,51.165691,10.451526
Germany,1960,69.245232,51.165691,10.451526
Germany,1961,69.836433,51.165691,10.451526
Germany,1962,70.004387,51.165691,10.451526
Germany,1963,70.092888,51.165691,10.451526
Germany,1964,70.6511,51.165691,10.451526
Germany,1965,70.634499,51.165691,10.451526
Germany,1966,70.748108,51.165691,10.451526
Germany,1967,70.969948,51.165691,10.451526
Germany,1968,70.615448,51.165691,10.451526
Germany,1969,70.464897,51.165691,10.451526
Germany,1970,70.704155,51.165691,10.451526
Germany,1971,70.920242,51.165691,10.451526
Germany,1972,71.144203,51.165691,10.451526
Germany,1973,71.390862,51.165691,10.451526
Germany,1974,71.692909,51.165691,10.451526
Germany,1975,71.538567,51.165691,10.451526
Germany,1976,71.999985,51.165691,10.451526
Germany,1977,72.610657,51.165691,10.451526
Germany,1978,72.584106,51.165691,10.451526
Germany,1979,72.943237,51.165691,10.451526
Germany,1980,73.116646,51.165691,10.451526
Germany,1981,73.353973,51.165691,10.451526
Germany,1982,73.656998,51.165691,10.451526
Germany,1983,73.935532,51.165691,10.451526
Germany,1984,74.413895,51.165691,10.451526
Germany,1985,74.517555,51.165691,10.451526
Germany,1986,74.72496,51.165691,10.451526
Germany,1987,75.122932,51.165691,10.451526
Germany,1988,75.295944,51.165691,10.451526
Germany,1989,75.478043,51.165691,10.451526
Germany,1990,75.470001,51.165691,10.451526
Germany,1991,75.709999,51.165691,10.451526
Germany,1992,76,51.165691,10.451526
Germany,1993,76.169998,51.165691,10.451526
Germany,1994,76.400002,51.165691,10.451526
Germany,1995,76.639999,51.165691,10.451526
Germany,1996,76.889999,51.165691,10.451526
Germany,1997,77.18,51.165691,10.451526
Germany,1998,77.449997,51.165691,10.451526
